text,label
#TEKNOFEST havacılık ve teknoloji festivaline giderken yolda trafik işkencesi çekiyoruz. https://t.co/vldMbpY7IL,-1
"#CANLI - TEKNOFEST, tüm hızıyla devam ediyor... https://t.co/UVKsxUXFZb",0
Alandayız! #TEKNOFEST @teknofestist @istanbulmarka https://t.co/XP9YHggyv1,0
"Şu an festivale giden tek yol yüzlerce hafriyat tırı tarafından bloke edşlmiş durumda. Bu tırlara da ziyaretçilere de tam bir eziyet. @teknofestist keşke buna çözüm üretilseydi. 
#TEKNOFEST https://t.co/OQOUQvjudM",0
Teknofeste mi geldik Akp Yenikapi mitingine mi geldik belli degil .. amk inanılmaz (@ Teknofest İstanbul in İstanbul) https://t.co/Akl65JhchN,0
Teknofest çıkarmamızdan kareler ... 😎🎞🤖🇹🇷 ✈️ https://t.co/8w85aftK18,0
Yaklaşıyor yaklaşmakta olan #hurjet #teknofest https://t.co/DbB6gzpwmp,0
#teknofest eziyet çekmek istemiyosanız gitmeyin! Teknoloji diyip duruyolar teknolojisi olan yol yapmakla kalmaz etrafınıda yapar toz toprak güneş altında insanlara eziyet ediyolar bilgi alabileceğin hiçbişey yok türkiyede teknolojide bu kadar olur.,-1
#TEKNOFEST milleti çağırıyorsun Trafik yoğun 1saat oldu,0
"Teknofest dünya basınında! Türkiye'nin ilk havacılık, uzay ve teknoloji festivali 'TEKNOFEST İstanbul', uluslararası kamuoyunun da ilgisini çekti.https://t.co/YiOcpIA0Mv",0
#TEKNOFEST bugün de bütün yoğunluğu ile devam ediyor... 🔬🚀✈ https://t.co/v2y9QyqbIE,0
Yolu yapmayı trafiği düzenlemeyi unuttunuz sanırım! #TEKNOFEST,0
@suleymansoylu @teknofestist Kamyonlarla beraber teknotrafik festivalindeyiz. Inşallah havaalanı açılınca böyle olmayız. #TEKNOFEST https://t.co/E0lyvXYTtW,0
TEKNOFEST değilde yerli bir isim olsaydı amaca uygun olurdu.,0
Bu millete Ay da bir TEKNOFEST kesinlikle  şart.. https://t.co/PzuzZdvqCM,0
"“Ayakları yere basmayan festival”de çocukların da ayakları yere basmıyor :)

#TEKNOFEST PTT standımızda #PttÇocuk dergileri sizi bekliyor çocuklar. https://t.co/9c543Pa87h",0
"Ayakları yere basmayan festival #TEKNOFEST'te merakla incelediğimiz icatlar, heyecanla takip ettiğimiz yarışmalarla ailece keyifli bir pazar geçirdik. @teknofestist'in son gününde bu heyecana ortak olmak için senin de hala şansın var! https://t.co/i8YT0rbUvR",0
#teknofest 12.30dan beri yoldayız ve deli trafik var herkes aynı şeyi söylüyor keşke !,0
@teknofestist @teknofest i teknotrafik rezaletine çevirenleri tebrik ediyorum. https://t.co/eIdebc5cf7,-1
#TEKNOFEST kapsamında düzenlenen İnsansız Su Altı Sistemleri yarışmasında dereceye giren takımların ödüllerini İçişleri @suleymansoylu takdim etti https://t.co/XhazAWie3I,0
"Teknofest e gitmeye çalışıyoruz. Alana km ler kala hafriyat tırları arasında kilitlenmiş trafikte kaldık. 
Bi düzenleme yapılmamış olması büyük hata...
#TEKNOFEST @teknofestist https://t.co/jbDfywEIXW",-1
Etkinlik tüm hızı ile devam ediyor. #pilotevent #teknofest https://t.co/FrAdPb50V1,0
TEKNOFEST alanında Roketsan ürünleri büyük ilgi görüyor @teknofestist @ROKETSANAS @skarasoy @BilgeDemirkoz https://t.co/QYFU4OmeC2,0
#teknofest trafikfest olmuş. 1 saattir 3-4 km yolu geçemedik. Organizasyonda sınıfta kalmış. İçeri girebilirsek ne olduğunu da görebileceğiz inşallah.,-1
"Sinbo, ileri teknolojili otomasyon sistemlerini TEKNOFEST'te sergiledi... https://t.co/rzx2eLJjXu",0
Teknofest i dün ziyaret ettik milli teknoloji gelişimi açısından genç mühendis kardeşlerimizin başarıları bizi gururlandırdı. https://t.co/rAD9M10LY0,1
"ASELSAN, TEKNOFEST’in dördüncü gününde misafirlerini ağırlamaya devam ediyor. @aselsan @halukgorgun @drhkaratas @teknofestist @T3Vakfi #MilliTeknolojiHamlesi https://t.co/KZrs741NVz",0
"Bugün #MilliTeknolojiHamlesi Heyecanını Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan ile Birlikte Yaşadık. #RecepTayyipErdoğan 
#DünyaLideri 
#BüyükLider
#DevletBaşkanı 
#Başkan
#TEKNOFEST
@RT_Erdogan https://t.co/rAVXlenDtT",0
#TeknoFest 'de yüksek irtifa yarışmasında 2. Olan Havacılık ve Uzay Bilimleri Fakültemizi tebrik ediyorum. @aydin_mahmut,0
"Biz gururlanmaya #devam ediyoruz, siz de kudurmaya #devam edin. #TEKNOFEST #Siha #İha #Bayraktartb2 https://t.co/8gNgxwoxf8",0
"Tüksat Genel Müdürü Cenk Şen, İstanbul Havacılık Uzay ve Teknoloji Festivali #TEKNOFEST kapsamında #TÜRKSAT tarafından düzenlenen Model Uydu Yarışması’ndaki takımımız #İAÜStarsat ekibini ziyaret etti 

@IAUKampus @IAUBasin @turksat @drmaydin @incubation_ist @iauhubk @teknofestist https://t.co/IeiAlIot9p",0
@BilalEksiTHY Teknofest değil tekno trafik çilesi yürü yürü bitmeyen yol bari su dağıtın millete bayılan bayılana otobüslerde çocuklara bayanlara yazık @RT_Erdogan,-1
Erdoğan milli  teknoloji  hamlesini gençlerle birlikte yaşadı #TEKNOFEST #MilliTeknolojiHamlesi #receptayyiperdogan #Byturco #HTTP://www.byturco.com/haber/Erdogan-Milli-Teknoloji-Hamlesini-Genclerle-Birlikte-Yasadi/411986 https://t.co/K0IdjoYtfQ,0
"Teknofest teyim,mesciti buldum fakat su ve şadırvan yok.sorunca tuvaletten al diyorlar wc ler ful dolu kuyruk var ve uzakta.Bu ayıp müslüman idarecilere yeter https://t.co/yFIEK8BvFn",-1
Teknoloji tutkunları Teknofest’te buluştu https://t.co/i8gVzzrVt0 https://t.co/vapssuSBy7,0
#Teknofest te son gün. 5-7 yaş çocukları #cubetto ile #algoritma ve #kodlama çalışmaları yapıyoruz. #Medipol standında bu etkinliğimizden faydalanabilirsiniz. @ Istanbul Grand Airport / IGA https://t.co/tdjMoBPmVv,0
"#Teknofest
Çıkın çıkın gelin....👏👏👏
#İcatÇıkaranFestival 👍👍👍 https://t.co/OTIVSr0oUm",1
#TÜBİTAK sayesinde hem @ProfHasanMandal ile görüştüm hem de #TEKNOFEST 'e geldim. Çok teşekkür ederim 😄 https://t.co/kmTXinXwpJ,1
"Teknoloji Tutkunları Teknofest’te buluştu
https://t.co/MvO89eIXAB https://t.co/e2eBu35GfF",0
Teknoloji tutkunları Teknofest’te buluştu https://t.co/GkC4sNT0Ik https://t.co/sqJijkW3ta,0
"İsraf!
Başta belediye tesisleri, oteller, kamu kurumları!
Kaprisli ve zor beğenen, sürekli eleştiren milletimizin korkusundan kaçmam için bol kepçe çalışıyor! Ciddi bilgilendirme ve kampanyalara intiyaç var #pazar #canlıyayın #TeknoFest https://t.co/bRqsuILF5U",-1
#Teknofest inanılmaz ilgi var. Kilometrelerce kuyruk oluştu. Bütün otoparklar doldu. İlk 2 gün 250 000 kişi gelmiş. Bu pazar ile 500 bin rahat bulur https://t.co/lnhWNHVN9q,0
"Şanslı ekip 🤗
Alçak uçuş, dışarıda, güzel hava, püfür püfür esiyorken boğaz keyfi 👏🏽👏🏽👏🏽
#TEKNOFEST",0
#TEKNOFEST bu kamyonlardan sebep gidemiyoruz müthiş trafik var.,0
Geç oldu ama güç olmasın. #TEKNOFEST yolundayız.,0
Teknofest’e gelmek isteyenler aklından bile geçirmesin https://t.co/Y6qYupIFWB,-1
"Teknofestin 4.günündeyiz. Eğlenceli atölye çalışmalarını ve deney aletlerimizi görmeye stantımıza bekleriz. 
#science #centwr #bilim #merkezi #teknofest #festival #stem #maker #fen #eğitim #education @T3Vakfi @teknofestist https://t.co/PZEZu0bs8d",0
Ülkemizde düzenlenen en büyük teknoloji festivali #TEKNOFEST e katılarak  #MilliTeknolojiHamlesi ni yerinde inceleme fırsatı buldular. Geleceğimizin teminatı öğrencilerimiz çalışmaya ve üretmeye devam edecek.Katkı sağlayanlara teşekkürler @KodlaSam @CoskunESEN57  @ziyaselcuk https://t.co/eR3n2lyeYk,0
"Kırşehir Gençlik Merkezleri olarak gençlerimiz ile birlikte İstanbul 3. Havaalanında Türkiye’de ilk defa düzenlenen Teknoloji Festivali #TEKNOFEST  'teyiz.
#MİlliTeknolojiHamlesi
#GSBGM
#KırşehirCacabeyGM https://t.co/T8vpKKJD5w",0
Tamamen milli ve yerli SİHA'mız Bayraktar TB2 havalandı #TEKNOFEST #MilliTeknolojiHamlesi @teknofestist https://t.co/7ces5VHbtg,0
Öğrencilerimiz ülkemizde düzenlenen en büyük teknoloji festivali #TEKNOFEST e katılarak  #MilliTeknolojiHamlesi ni yerinde inceleme fırsatı buldular. Geleceğimizin teminatı öğrencilerimiz çalışmaya ve üretmeye devam edecek. @mehmetalikatip1 @KodlaSam @CoskunESEN57  @ziyaselcuk https://t.co/oS8Dq3FAY6,0
🛩️✈️#TEKNOFEST 'te uçaklara bu kadar yakın olabilmek beni çok heyecanlandırıyor. #MilliTeknolojiHamlesi ile öğrencilerimize ilham vererek onların hayallerini gerçekleştirebilmeleri için elimizden gelenin en iyisini yapıyor olacağız.  🇹🇷✨ #mehmettas https://t.co/sDMcCGuuNy,0
"@teknofestist #TEKNOFEST e ulaşmak neredeyse imkansız, kmlerce trafik var. Millet kaliteli teknolojiye aç açç. .",0
Teknofest'te umutlu hissediyor https://t.co/1h5hkjUEvT,0
"#Teknofest #dünya #basınında!
Türkiye'nin ilk havacılık, uzay ve teknoloji festivali 'TEKNOFEST İstanbul', uluslararası kamuoyunun da ilgisini çekti. İngiltere'den Çin'e medya,gösterileri manşetlerine taşıdı. https://t.co/ZXw1bPNJxb",0
"#SoloTürk pilotları #TEKNOFEST'te. ""Havacılığa gönül verenler burayı hınca hınç doldurmuş durumda. Bu bizi mutlu ediyor""
#MilliTeknolojiHamlesi @teknofestist @umuteroltv https://t.co/pCcdbpJzcF",0
"Haftasonunuza ortak olmaya geldik ! 😄
https://t.co/gXy4u5UCXC

#bilaharepodcast #bilahare #türkçepodcast",0
Teknoloji tutkunları Teknofest'te buluştu https://t.co/f6OqtfUN5P,0
Bugün günlerden #teknofest,0
Bağcılar @Bilgi_Evleri Evleri olarak #Teknofest fuarında varız. @LokmanCagirici @BagcilarBld https://t.co/9rsBoy6iAd,0
Teknofest'te son gün! Güzel bir hatıra ile ayrılmak isteyenler @Robotistan çadırındaki standımıza bekliyoruz! ♥️ https://t.co/SrcGFptE9u,0
#teknofest ‘e dün gittik gitmez olaydık..Aşırı kalabalık ..Tv den gösterildiği gibi değil.Hangi birini yazayım.Uzayla ilgili bir çadıra girebilmek için nerdeyse 1 saat bekledik.İçeri girdik.Anasınıfı çocuğunun bile bildiği gezegenleri boyamış sergilemişler.,0
"""TEKNOFEST; yeni bir vizyon, mükemmel planlama"" https://t.co/mOQ2DscXZ0  #staryazarlar @yigitbulutt https://t.co/BmDJuWUaWM",0
#TEKNOFEST ‘in son günü. Yeni havalimanında düzenlenen Teknoloji Festivali’ndeyiz. Birbirinden güzel anlara şahit olduğumuz bu organizasyonda emeği geçen herkese teşekkür ederiz. #teknolojifestivali #hayrat #pazar #MilliTeknolojiHamlesi https://t.co/qz1b4uGDeq,0
". @teknofestist'in son gününde de Btech standına yoğun bir ilgi var, teknoloji anlatmaya devam ediyoruz! #TEKNOFEST https://t.co/f3QYUxIz3D",0
#TEKNOFEST İstanbul'da final günü. Nefes kesen arama-kurtarma tatbikatı büyük ilgi gördü #MilliTeknolojiHamlesi @teknofestist @muhabirtv https://t.co/emTa3vzR6q,0
"#TEKNOFEST'in son gününde de standımız yoğun ilgi görmeye devam ediyor. Hayallerinizi yazmak için hepinizi standımıza bekliyoruz.

#HayalEtİmzaAt https://t.co/Agieub8Jcn",0
"İstikbal göklerdedir 🇹🇷 
Gidilip görülesi 😉
#TEKNOFEST https://t.co/GwF35k2DzW",0
"#TEKNOFEST'te büyük ilgi çeken; İnsansız Kara Aracı KAPLAN, Serçe Drone, Bomba İmha Robotu ve İHA Savar #MilliTeknolojiHamlesi @teknofestist https://t.co/zh5mqW3kBU",0
"TEKNOFEST,gençlerin teknolojiyle buluştuğu harika bir buluşma oldu. Ancak,bu yol""Dışardan birilerini getirmek yerine önce içerdekilerin kıymeti bilinerek,teknik liseler/matematik/fen müfredatta artarak,çocukları sanatla buluşturarak,yatırım diyanete değil eğitime yapılarak""aşılır",0
#TEKNOFEST üreten türkiye https://t.co/NTipXjXKRK,0
"Ülkemin geleceği inci gibi sıraya dizilmiş 🇹🇷

#Teknofestİstanbul #TEKNOFEST https://t.co/ezph7IsXt7",0
"🚀Yakın zamanda gördüğüm en güzel festivaldi #TEKNOFEST Herkesin heyecanına heyecan kattığı,görüp deneyimleyebildiği,kendine yeni hedefler belirleyip daha çok istekle çalışmayı arzu ettiği bir etkinlik oldu.Emeği geçen herkese teşekkürler! 🇹🇷@teknofestist #MilliTeknolojiHamlesi https://t.co/edx2RFKwjS",1
Gençlerimizle “Türkiye’nin Ayakları Yere Basmayan İlk Festivali” Teknofest’in son gününde de büyük heyecana ortak oluyoruz. 🚀🇹🇷✈️ #TEKNOFEST https://t.co/9fZO4m1nV8,0
Teknofest bit artık bir bit kanımı emdin yeter ne olur bit,-1
"@markaresayan Üzerimize serpmeye çalıştıkları ölü toprağını Teknofest ve benzerleriyle silkeleyip atmaya çalışıyor ama çocuklarımız ve gençlerimiz arasından çıkacak Hürkuş, Demirağ, Divarcı ve Bayraktar örnekleri gibi karşılarına çıkacak kaçınılmaz engeller karşısında onları yanlız bırakıyoruz",0
#TEKNOFEST'in son gününde #TürkMedya standına yoğun bir ilgi var  📸  #MilliTeknolojiHamlesi @teknofestist https://t.co/7GdHB9Ocg0,0
Türkiye’nin ayakları yere basmayan ilk festivali #teknofest son gün İstanbul Yeni Havalimanı’nda. #milliteknolojihamlesi #ceoevent #turkey #teknofest2018 #t3vakfı #istanbul #festival @… https://t.co/Ik5Q8Jew8d,0
"Teknoloji tutkunları Teknofest’te buluştu
 https://t.co/aUqQk8ZhnM
 #türkiyeteknolojitakımı #istanbulyenihavalimanı #teknofest #havacılık #uzayveteknolojifestivali #hasankalyoncuüniversitesi #cumhurbaşkanı receptayyiperdoğan #hkü #gazikent27 https://t.co/sUktVCgBy3",0
"🔴 CANLI YAYIN

#TEKNOFEST'te son gün... Tüm gün CANLI! 

https://t.co/cqSdRih11e",0
#TEKNOFEST'e gidiyoruz yenibosnadan bindik ücretsiz ring araçlarına ama gel gör ki klima çalışmıyor. Bir şeyi de tam ve güzel yapabilsek keşke,0
"TEKNOFEST HAYIRLI OLSUN
 
3. havaalanında yüzbinlerce insanın katıldığı teknoloji bayramı tek kelimeyle muhteşemdi.
   Ülkemizi liderliğe taşıyacak yüksek teknoloji konusunda gençlerimizi motive eden festival in... https://t.co/ebwla0H6GD",1
"#TEKNOFEST #Teknofestİstanbul güzeldi, seneye “daha iyi bir organizasyon” ve daha geniş ziyaret tarih aralığı ile daha iyi olabilir. 4 gün İstanbulluyu eritmek icin yetersiz. Katılımcılar çoktu, görmediğimiz bazı hava araçlarını gördük, drone yarışları da iyiydi. @teknofestist https://t.co/KxVJABp89A",0
"teknofest'e gidiyoruz. yolda manda, koyun ve inek sürüleri gördük şimdilik",0
Teknoloji Tutkunları Teknofest’te Buluştu - https://t.co/b7RO7Oh2dA https://t.co/htperIZoi1,0
Sinop'tan #TEKNOFEST e gelip kuyrukta bekleyip öğrencilere sıra vermekten kendime fırsat gelmemişti. Ne şans ki sizden bakanımız @IsmailDemirSSB den hediye almak nasip oldu. Oğluma çok güzel hediye olacak. Çok teşekkür ederim. @teknofestist @Selcuk https://t.co/PmBq3KdhWa,0
Genç KADEM Zonguldak olarak ASP'ye bağlı çocuk evleri ve çocuk hakları komisyonuyla #TEKNOFEST 'deydik. #MilliTeknolojiHamlesi #genckadem https://t.co/axNocfAxwf,0
"#TEKNOFEST paydaşlarından #TürkMedya standına yoğun ilgi görüyor

✈️   ✨🚁 ✨🚀 ✨
#ANLIK  📸 #MilliTeknolojiHamlesi @teknofestist https://t.co/xn8Q93vEAm",0
Türkiye’nin ayakları yere basmayan ilk festivali #teknofest son gün İstanbul Yeni Havalimanı’nda. #milliteknolojihamlesi #ceoevent #turkey #teknofest2018 #t3vakfı #istanbul #festival @ İGA… https://t.co/CDgarrNxos,0
TEKNOFEST'te sıcak hava balonlarının görsel şöleni https://t.co/vmGBqrCbhO,0
#TürkMedya'nın medya sponsoru olduğu #TEKNOFEST'in son gününde Türk Hava Kurumu Paraşüt gösterisi düzenledi https://t.co/VabmSsySIp,0
"Beni tanıyanlar iyi bilir teknofeste gidememiş olmanın hüznünü yaşıyorum. Bir türlü nasip olmadı. Hayrolsun. 😐
#TEKNOFEST",0
@ProfDemirtas Hocam #TEKNOFEST genc nesillerimizin her alanda buluslari vardi gelecek nesillerimize sahip cikilmali.uzulerek belirtiyorum genc arkadaslarimizi dogru duzgun ziyaretcileri nerdeyse hic yoktu https://t.co/frqHGhHG0x,0
"Teknofest'in afişinde, ""Teknoloji Üreten Türkiye!"" mottosu yazıyor! Devasa afişin tam ortasında kocaman bir F-16 uçağı var.
Acayip teknolojiler üretiyoruz yaa 🤔

#Teknofest #YalanciYavşaklar #YavşakAKP",0
"Enerjinin, dinamizmin ve heyecanın zirve yaptığı #TEKNOFEST’te TÜGVA İcathane Standı 1 dakika bile boş kalmıyor😎🚀✈️ https://t.co/9UFTRbijhg",0
#TEKNOFEST in son gününde gençlerimiz ile Türkiye'nin gücüne şahit oluyoruz https://t.co/9NjP2mUiq3,0
Dünya’nın en büyük havalimanı İstanbul Yeni Havalimanında yapılan Türkiye’nin ilk teknolojik Havacılık ve Uzay Festivali #TEKNOFEST #MilliTeknolojiHamlesi daha güçlü bir Türkiye’nin inşasıdır. Gururluyuz.,1
Teknofest umut veriyor. Ülkede gidişatını beğendiğim tek olay bütünü,1
"+
Bi kısım yerli medya ve hesapların milli ve yerli #TEKNOFEST'den bahsetmemesi ve yabancı medyanın bahsetmesi
 https://t.co/j6sOxkOuXk",0
"Geleceğin Teknoloji Yıldızları Seçme Sınavı’nın iki aşamasını da başarı ile geçmiş olan öğrencilerimiz ile birlikte TEKNOFEST İstanbul Havacılık, Uzay ve Teknoloji Festivali’ne katıldık. #milliteknolojihamlesi https://t.co/4GDGBpCZmU",0
"Hep birlikte, Türkiye'miz için #MilliTeknolojiHamlesi 🇹🇷🚀

#TEKNOFEST 
@mfatihkacir https://t.co/nN7ElzKaFm",0
"#TEKNOFEST'te dikkat çeken teknolojiler! 
İHAsavar, serçe drone, bomba imha robotu ve insansız kara aracı 

✈️   ✨🚁 ✨🚀 ✨
#ANLIK  📸 #MilliTeknolojiHamlesi @teknofestist https://t.co/0HO3A6eA0V",0
"Zamanı aşan teknolojiler #TEKNOFEST'te yarışıyor! ⚡

Sürü İHA Yarışması İstanbul Yeni Havalimanı'nda...

#MilliTeknolojiHamlesi 💫
@T3Vakfi 
@istanbulbld https://t.co/rKAyd7od7l",0
"Festivalin son gününde de  vatandaşlarımıza su ikramında bulunmaya devam ediyoruz..
@istanbulbld 
@teknofestist 
#teknofest 
#milliteknolojihamlesi https://t.co/rEtkyE2JPp",0
"#TEKNOFEST ‘te Türkiye’nin geleceğini gördüm, gurur duydum. https://t.co/6jPJPcdsJ4",1
"Türkiye’nin ilk Havacılık, Uzay Ve Teknoloji festivali #TEKNOFEST GÖKBİLİM Merkezlerinde katılımcılar Güneş’i anlık olarak gözlemleme fırsatı buluyor https://t.co/RWljJlmtnz",0
"Teknofest sahne ekibi tüm enerjisi ile son günde.
#teknofest #milliteknolojihamlesi #ceoevent #turkiyeteknolojitakimi #istanbul @ İGA İstanbul Yeni Havalimanı https://t.co/NbUR49lJzi",0
"#TürkMedya'nın medya sponsoru olduğu #TEKNOFEST'in son gününden anlık paylaşımlarımız devam ediyor ✈️   ✨🚁 ✨🚀 ✨
#ANLIK  📸 #MilliTeknolojiHamlesi @teknofestist https://t.co/iZlHdoyqkT",0
"Teknofest çok güzel..
#Pazar https://t.co/ceA5rAEauU",1
#TEKNOFEST’te son gün... https://t.co/f9fPnZlXTB,0
"Kuzey Anadolu Otoyolu İstanbul Yeni Havalimanı çıkış gişeleri.             Teknofest’te durum böyleyse, havalimanı açıldığında ne yapmayı düşünüyorsunuz??? Teknoloji Festivali’ne giderken, 10 yıl önceki teknoloji, gişe kuyrukları. Gerçekten komik. https://t.co/qMx8UC7mTR",0
"ASELSAN, TEKNOFEST’in dördüncü gününde misafirlerini ağırlamaya devam ediyor. @aselsan @halukgorgun @drhkaratas @teknofestist @T3Vakfi #MilliTeknolojiHamlesi https://t.co/SMYFdAdkSs",0
"#TEKNOFEST Su Altı Sistemler Yarışmasında Su Altı Robot Takımımız Türkiye https://t.co/YwE7V3OY3V oldu! Takımımızı ve emeği geçen Akademisyenlerimizi kutluyor, bu gururu bizlere yaşattıkları için teşekkür ediyoruz. #gedikedu #gedikrovteam https://t.co/nz34xfqQ1n",0
Savaş helikopterimiz #TEKNOFEST https://t.co/Vs43Xth5a9,0
Sizce de muhteşem değil mi? #TEKNOFEST https://t.co/6qEmaNQnDW,1
"Gençler Teknofest İstanbul’a gidelim dediler, geldik 👍👋 https://t.co/Gda2UTnaNl",0
"TEKNOFEST İstanbul, gösteri ve etkinliklere sahne oldu https://t.co/M94HHizpoF",0
"#MilliTeknolojiHamlesi'ni hep birlikte gerçekleştireğiz 🇹🇷🚀

#TEKNOFEST 
@Selcuk https://t.co/TMs9XooU2n",0
"Ayakları yere basmayan festival Teknofest 4. gününde yoğun katılımla devam ediyor. Tüm bilimseverleri Teknofest alanında Sancaktepe Belediyesi çadırına bekliyoruz.
#teknofest",0
"Bursa Gemlik Gençlik Merkezi olarak İstanbul yeni hava limanı yerleşkesinde gerçekleşen  Havacılık,Uzay ve Teknoloji festivali TEKNOFEST 'e gençlerimizle birlikte katılım sağladık.Festival alanında birbirinden değişik teknolojilerle buluşan gençlerimiz keyifli dakikalar geçirdi. https://t.co/sLsvWHrrhh",0
"#Arnavutköy’de #Çılgın #Gösteriler
Gurur #TEKNOFEST

✈️✈️✈️Sıra 3. Havalimanında ✈️✈️✈️ https://t.co/LDLcCWFHLa",1
"Okulumuz öğrencileri ile İstanbul'da 20-24 Eylül 2018 tarihleri arasında, teknoloji üreten Türkiye hedefiyle düzenlenen TEKNOFEST İstanbul Havacılık, Uzay ve Teknoloji Festivaline Aydın Gençlik Merkezi, İl ve İlçe Milli Eğitim Müdürlüklerimizin organizasyonu ile katılım sağladık.",0
Güzeller #TEKNOFEST https://t.co/4gz11i5WS8,1
Soykan hocamızı desteklemek için Teknofest’teyiz ✈️ #istech https://t.co/Octb8AmdFh,0
Herkes burada ya siz? #TEKNOFEST https://t.co/rppSUFJ28q,0
Türkiye gelişiyor #TEKNOFEST https://t.co/AMx5JIdSHA,1
Bize standını açan güler yüzlü @Robotistan ekibine teşekkür ederiz. Çocukları standınızdan çıkarmak çok zor oldu :) #Robotistan #TEKNOFEST https://t.co/WPMQBtP3kB,0
Muhteşem #TEKNOFEST https://t.co/cCepU8SEZW,1
Harikasın #TEKNOFEST https://t.co/72gYSb7MNG,1
#TEKNOFEST  bu trafiğe değer emniyet seridini kullananlara bol selamlar https://t.co/UURQLiQVG4,1
#TEKNOFEST Bu zamana kadar neredeydiniz aklım almıyor,0
#TEKNOFEST  yola çıktık geliyoruz.,0
"Gençlerimizle birlikte Ayakları Yere Basmayan Türkiye’nin ilk Havacılık, Uzay ve Teknoloji Festivali TEKNOFEST’teyiz.
#GSBGM
#GSBYozgatGençlikMerkezi
#MilliTeknolojiHamlesi https://t.co/I6TPY5dZeh",0
Fotoğraflarla Teknofest! https://t.co/mIUZxMAXHI @Teknolojioku,0
"Bi teknofest videosu daha paylaşım,belki gururunuzu okşamayı başarırımda dm kutum alarm verir!",0
Haydi herkes #TEKNOFEST e 😎 https://t.co/YeLHp2S3Te,0
"Onlar Bizim Haklı Gururumuz 👍
🇹🇷✈🇹🇷✈🇹🇷✈ @TurkYildizlari1

#TEKNOFEST
#Teknofest2018
#TürkYıldızları 
#Teknofest 
#İstanbul 
#igairport https://t.co/EEs44Hn2ZO",1
"Teknofest’e gidememek büyük koydu, seneye mutlaka gitmek lazım.",0
"#TEKNOFEST tüm hızıyla devam ediyor! 

Festival kapsamında yapılan etkinlikler çerçevesinde sıcak hava balonlarıyla uçuş yapıldı.... https://t.co/zx8hltMw5P",0
Mahallede inşaat olunca dükkan kapatıp izlemeye giden bir millete uçak festivali yaparsan böyle olur :) bu nasıl yoğunluk kurban olduğum #TEKNOFEST,0
TeknoFest 4. Günü ile devam ediyor. #pilotevent #teknofest https://t.co/rpbxGV3jl4,0
"Gençlerimizden #TEKNOFEST’e çıkarma! 😎

42 ilden Gençlik Merkezleri üyesi 10 bin gencimizle “Türkiye’nin Ayakları Yere Basmayan İlk Festivali” Teknofest’te büyük heyecana ortak oluyoruz. 🚀🇹🇷✈️ https://t.co/jaLSXmedCh",0
"Türkiye'nin ilk #MilliTeknolojiHamlesi olan havacılık,uzay ve teknoloji festivali heyecanını gençlerimizle birlikte yaşıyoruz. #TEKNOFEST https://t.co/BREQyaPq0R",0
Teknofest’e gitmeyen tek insan olarak mutluyum,-1
Hava gösterilerini izlemek için bile gitmeye değer çok güzeldi #teknofest https://t.co/BvspjpdY5m,1
"Belki Abdülhamid Hanı Göremedik 
Ama 
Recep Tayyip Erdoğanı Bize Nasip Eden 
Rabbimize Hamd Ediyoruz

@RT_Erdogan
#Teknofest https://t.co/ClKrBPmXgW",1
@aokocax @ProfDemirtas Teknofest yapınca gelişeceğini zanneden saf  yurdum insanı.,-1
"""TEKNOFEST; yeni bir vizyon, mükemmel planlama"" https://t.co/mOQ2DscXZ0  #staryazarlar @yigitbulutt. https://t.co/h7QcfnLuTL",0
@Selcuk Muhteşem bi organizasyon orda olmayı çok isterdim teşekkürler yarattığınız gurura @selçuk  @Akparti @tcbestepe #TEKNOFEST,1
"Ailece #MilliTeknolojiHamlesi heyecanını yaşamak için #TEKNOFEST e katıldık. Hayallerinin peşinden giden Binlerce Genç Kardeşimizi #İstanbulYeniHavalimanı 'ndaki Etkinliklerde görmek bizi çok memnun etti. 👏🏻🚀🌍❤👏🏻

@T3Vakfi
#Teknofest2018 #istikbalgöklerdedir https://t.co/M8AJKKXIdo",0
Teknofest dünya basınında! https://t.co/r0aSP6kmCq,0
Haydi teknofest’e 💃🏽,0
Teknofest'e gidiyorum umarım yolda ölmem,0
"Milli Teknoloji Hamlesi ile Güçlü Türkiye’nin Yeni Hezârfenleri, Vecihi Hürkuşları Yetişmeye Devam Edecek.
Ayakları Yere Basmayan Festivalimiz #TEKNOFEST'e @akgencsultangz Olarak Katıldık..
@Selcuk https://t.co/NQYp4l6har",0
Edirne Gençlik Merkezi ile Teknofest'e gezi düzenledik.  #TEKNOFEST https://t.co/GrXvUqODm9,0
Teknofest İstanbul'un son gününde de Türk Hava Kurumu standlarına halkımızın yoğun ilgisi devam ediyor. https://t.co/2u6Sw0Av3M,0
Üsküdar'dan teknofest'in yapıldığı alana gitmek ne kadar sürüyor acaba :/,0
Çocuklarımızı motor ve fiziksel davranış tabanlı başarı güdüsünü yaşayabilmeleri için özel parkurlar kurarak çocuklarımızın mutluluklarına ortak olduk.    #TEKNOFEST @AFADBaskanlik https://t.co/fB7Ps79sxT,0
#TEKNOFEST son gününde de tüm coşkusuyla devam ediyor! Hayallerin gücünden doğan modellerimizi incelemek için standımızı ziyaret etmeyi unutmayın.  #CivicRS #NSX #CivicTypeR #CBR1000RRFireblade https://t.co/afC81CcVIB,0
